ID,fldOrderNumber,fldQuoteNumber,fldTotalMinutes,fldTotalHours,fldTotalHoursCost,fldRefuseRecycle,fldStandardHours,fldStandardCost,fldChallengeHours,fldChallengeCost,fldCarryUpHours,fldCarryUpCost,fldChallengeCarryUpHrs,fldChallengeCarryUpCost,fldNumberOfInstallers,fldTotalPeiceCount,fldTotalTruckCost,fldHardwareCost,fldWarehouseRec,fldOnSiteRec,fldNewUsedRec,fldOvertimeDeliveryHrs,fldOvertimeDeliveryCost,fldTotalCostAnchorage,fldAnchorageSell,fldBaseDriveHrs,fldBaseDriveCost,fldCombBaseLaborCost,fldTotalCostBaseDrive,fldBaseSell,fldEagleRiverDriveHrs,fldEagleRiverDriveCost,fldCombEagleRiverLaborCost,fldTotalCostEagleRiverDrive,fldEagleRiverSell,fldValleyDriveHrs,fldValleyDriveCost,fldCombValleyLaborCost,fldTotalCostValleyDrive,fldValleySell,fldOutOfTownLabor,fldOutOfTownCost,fldNumOutOfTownInstallers,fldTtlOutOfTownCost,fldOutOfTownSell,fldLaborStdTime,fldLaborOverTime,fldToolOverWeight,fldPerDiem,fldHotelCost,fldAirFare,fldParking,fldRentalCar,fldMiscTravel,fldDate,fldTime,fldSales,fldProjMnger,fldDesigner,fldAcctCoord,fldHdFilingTeardown,fldHdFilingInstall,fldPostShelves,fldRotaryFiles,fldModWall,fldTotalReconfigTime,fldDavisBacon,fldTruckCharge,fldNumDays,fldCustomCut,fldCorian,fldFrtCost,fldFrtSell,fldApproved,fldQuoted,fldSold,fldOptStandard,fldOptChallenge,fldOptCarryUp,fldWareHouseRecHrs,fldOnSiteRecHrs,fldNewUsedRecHrs,fldMiscServices,fldAvgCostPerStationAnch,fldAvgCostPerStationBase,fldAvgCostPerStationER,fldAvgCostPerStationValley,fldAvgCostPerStationOutOfTown,fldNumberOfStations
186,57365,57365,494,8.2,$305.45,0.3,8,$298.00,9,$335.25,9,335.25,10,$372.50,1,30,$50.00,$0.00,$45.82,$27.49,$45.82,0,$0.00,$468.32,$669.03,2.5,$118.13,$490.63,$586.44,$837.78,1.5,$70.88,$443.38,$539.19,$770.28,2.5,$137.50,$510.00,$605.82,$865.45,11.2,$449.20,1,$449.20,$641.71,8,3.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,12/2/16,3:19:06 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.23,0.738,1.23,0,$468.32,$586.44,$539.19,$605.82,$449.20,1
184,57418,57418,501,8.4,$312.90,0.3,9,$335.25,10,$372.50,10,372.5,10,$372.50,1,21,$50.00,$19.44,$46.94,$28.16,$46.94,0,$0.00,$488.88,$698.39,2.5,$118.13,$490.63,$607.00,$867.14,1.5,$70.88,$443.38,$559.75,$799.64,2.5,$137.50,$510.00,$626.38,$894.82,11.3,$453.93,1,$453.93,$648.46,8,3.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,12/2/16,3:02:26 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.26,0.756,1.26,0,$488.88,$607.00,$559.75,$626.38,$453.92,1
188,57692,57767 Eagle River,1750,29.2,"$1,087.70",1.2,30,"$1,117.50",34,"$1,266.50",33,1229.25,35,"$1,303.75",4,64,$100.00,$0.00,$163.16,$97.89,$163.16,0,$0.00,"$1,566.91","$2,238.44",10,$472.50,"$1,776.25","$2,039.41","$2,913.44",6,$283.50,"$1,587.25","$1,850.41","$2,643.44",10,$550.00,"$1,853.75","$2,116.91","$3,024.15",39.4,"$1,541.65",5,"$1,541.65","$2,202.36",32,7.400002,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$0.00,12/15/16,12:43:03 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,2,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.380001,2.628,4.380001,0,"$1,566.91","$2,039.41","$1,850.41","$2,116.91","$1,541.65",1
187,57692,57767 Ekultna,1340,22.3,$830.68,0.9,23,$856.75,26,$968.50,25,931.25,27,"$1,005.75",3,38,$100.00,$0.00,$124.60,$74.76,$124.60,0,$0.00,"$1,230.35","$1,757.65",7.5,$354.38,"$1,360.13","$1,584.73","$2,263.90",4.5,$212.63,"$1,218.38","$1,442.98","$2,061.40",7.5,$412.50,"$1,418.25","$1,642.85","$2,346.93",30.3,"$1,191.68",4,"$1,191.68","$1,702.39",24,6.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$0.00,12/15/16,12:36:41 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,2,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3.345,2.007,3.345,0,"$1,230.35","$1,584.73","$1,442.98","$1,642.85","$1,191.67",1
189,57692,57855,1896,31.6,"$1,177.10",1.3,33,"$1,229.25",38,"$1,415.50",36,1341,38,"$1,415.50",2,34,$50.00,$0.00,$176.57,$105.94,$176.57,0,$0.00,"$1,642.07","$2,345.81",5,$236.25,"$1,651.75","$1,878.32","$2,683.31",3,$141.75,"$1,557.25","$1,783.82","$2,548.31",5,$275.00,"$1,690.50","$1,917.07","$2,738.66",42.7,"$1,697.58",3,"$1,697.58","$2,425.11",32,10.7,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$0.00,12/20/16,8:57:15 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.74,2.844,4.74,0,$410.52,$469.58,$445.95,$479.27,$424.39,4
190,57770,57872,305,5.1,$189.98,0.2,5,$186.25,6,$223.50,6,223.5,6,$223.50,1,37,$50.00,$0.00,$28.50,$17.10,$28.50,0,$0.00,$302.00,$431.42,2.5,$118.13,$341.63,$420.12,$600.17,1.5,$70.88,$294.38,$372.87,$532.67,2.5,$137.50,$361.00,$439.50,$627.85,6.8,$321.30,1,$321.30,$459.00,0,6.8,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,12/20/16,4:11:59 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.765,0.459,0.765,0,$302.00,$420.12,$372.87,$439.50,$321.30,1
192,57976,57982,725,12.1,$450.73,0.5,13,$484.25,14,$521.50,14,521.5,15,$558.75,2,36,$50.00,$0.00,$67.61,$40.57,$67.61,0,$0.00,$639.11,$913.01,5,$236.25,$757.75,$875.36,"$1,250.51",3,$141.75,$663.25,$780.86,"$1,115.51",5,$275.00,$796.50,$914.11,"$1,305.87",15.8,$666.55,2,$666.55,$952.21,8,7.8,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,12/27/16,2:55:37 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.815,1.089,1.815,0,$639.11,$875.36,$780.86,$914.11,$666.55,1
193,57985,58006,275,4.6,$171.35,0.2,5,$186.25,5,$186.25,5,186.25,6,$223.50,1,15,$50.00,$0.00,$25.70,$15.42,$25.70,0,$0.00,$261.95,$374.22,2.5,$118.13,$304.38,$380.08,$542.97,1.5,$70.88,$257.13,$332.83,$475.47,2.5,$137.50,$323.75,$399.45,$570.65,5.7,$269.33,1,$269.33,$384.75,0,5.7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,12/28/16,12:17:59 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.69,0.414,0.69,0,$261.95,$380.08,$332.83,$399.45,$269.32,1
194,58010,58017,960,16,$756.00,0.6,17,$803.25,20,$945.00,18,850.5,19,$897.75,2,83,$50.00,$0.00,$89.40,$68.04,$113.40,0,$0.00,$942.65,"$1,346.64",5,$236.25,"$1,039.50","$1,178.90","$1,684.14",3,$141.75,$945.00,"$1,084.40","$1,549.14",5,$275.00,"$1,078.25","$1,217.65","$1,739.50",19.4,$756.65,2,"$1,056.65","$1,509.50",16,3.4,$100.00,$150.00,$0.00,$0.00,$50.00,$0.00,$0.00,12/28/16,3:12:58 PM,Joe Schroeder,Paul Moyers,,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.4,1.826577,3.044295,0,$942.65,"$1,178.90","$1,084.40","$1,217.65","$1,056.65",1
195,53451,58082,4518,75.3,"$2,804.93",3,78,"$2,905.50",90,"$3,352.50",86,3203.5,91,"$3,389.75",3,232,$0.00,$327.24,$420.74,$252.44,$420.74,0,$0.00,"$3,932.18","$5,617.41",7.5,$354.38,"$3,706.88","$4,286.56","$6,123.66",4.5,$212.63,"$3,565.13","$4,144.81","$5,921.16",7.5,$412.50,"$3,765.00","$4,344.68","$6,206.69",96.8,"$3,613.80",3,"$9,853.80","$14,076.86",96,0.8000031,$150.00,$900.00,"$1,500.00","$1,770.00",$300.00,$420.00,"$1,200.00",1/3/17,10:36:12 AM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,0,4,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.295,6.777,11.295,0,$561.74,$612.37,$592.12,$620.67,"$1,407.69",7
197,57969,58357,1280,31.3,"$1,165.93",1.3,33,"$1,229.25",35,"$1,303.75",36,1341,38,"$1,415.50",2,100,$0.00,$0.00,$174.89,$104.93,$174.89,0,$0.00,"$1,408.68","$2,012.41",5,$236.25,"$1,540.00","$1,644.93","$2,349.91",3,$141.75,"$1,445.50","$1,550.43","$2,214.91",5,$275.00,"$1,578.75","$1,683.68","$2,405.26",37.8,"$1,466.05",2,"$2,722.05","$3,888.64",32,5.799999,$100.00,$300.00,$0.00,$0.00,$100.00,$0.00,$756.00,1/12/17,9:29:04 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Pam Sebrey,0,0,0,600,0,0,$0.00,0,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.695,2.817,4.695,0,$352.17,$411.23,$387.61,$420.92,$680.51,4
198,58427,58470,720,12,$447.00,0.5,12,$447.00,15,$558.75,14,521.5,15,$558.75,2,29,$50.00,$0.00,$67.05,$40.23,$67.05,0,$0.00,$675.80,$965.43,5,$236.25,$795.00,$912.05,"$1,302.93",3,$141.75,$700.50,$817.55,"$1,167.93",5,$275.00,$833.75,$950.80,"$1,358.29",16.8,$633.80,2,$633.80,$905.43,16,0.7999992,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,1/17/17,1:01:43 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.8,1.08,1.8,0,$675.80,$912.05,$817.55,$950.80,$633.80,1
199,58427,58480,261,4.4,$163.90,0.2,5,$186.25,6,$223.50,5,186.25,5,$186.25,1,20,$50.00,$0.00,$24.59,$14.75,$24.59,0,$0.00,$260.84,$372.62,2.5,$118.13,$304.38,$378.96,$541.37,1.5,$70.88,$257.13,$331.71,$473.87,2.5,$137.50,$323.75,$398.34,$569.05,5.7,$269.33,1,$269.33,$384.75,0,5.7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,1/17/17,2:28:10 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.6600001,0.396,0.6600001,0,$260.83,$378.96,$331.71,$398.33,$269.32,1
202,58648,58654 AO2High,9831,164.8,"$6,138.80",6.6,171,"$6,369.75",191,"$7,114.75",188,7003,199,"$7,412.75",5,501,$300.00,$9.72,$920.82,$552.49,$920.82,0,$0.00,"$8,405.29","$12,007.56",12.5,$590.63,"$7,705.38","$8,995.92","$12,851.31",7.5,$354.38,"$7,469.13","$8,759.67","$12,513.81",12.5,$687.50,"$7,802.25","$9,092.79","$12,989.70",215.7,"$8,191.83",5,"$8,191.83","$11,702.61",200,15.7,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$0.00,1/23/17,2:06:54 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,6,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,24.72,14.832,24.72,60,$350.22,$374.83,$364.99,$378.87,$341.33,24
201,58648,58654 AO2low,9731,162.2,"$6,041.95",6.5,169,"$6,295.25",188,"$7,003.00",185,6891.25,196,"$7,301.00",5,508,$300.00,$9.72,$906.29,$543.78,$906.29,0,$0.00,"$8,219.01","$11,741.45",12.5,$590.63,"$7,593.63","$8,809.64","$12,585.20",7.5,$354.38,"$7,357.38","$8,573.39","$12,247.70",12.5,$687.50,"$7,690.50","$8,906.51","$12,723.59",212.3,"$8,031.18",5,"$8,031.18","$11,473.11",200,12.3,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$0.00,1/23/17,1:59:20 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,6,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,24.33,14.598,24.33,0,$342.46,$367.07,$357.22,$371.10,$334.63,24
200,58648,58654 canvas,11708,195.1,"$7,267.48",7.8,203,"$7,561.75",226,"$8,418.50",222,8269.5,236,"$8,791.00",6,973,$300.00,$0.00,"$1,090.12",$654.07,"$1,090.12",0,$0.00,"$9,808.62","$14,012.32",15,$708.75,"$9,127.25","$10,517.37","$15,024.82",9,$425.25,"$8,843.75","$10,233.87","$14,619.82",15,$825.00,"$9,243.50","$10,633.62","$15,190.89",255.3,"$9,662.93",6,"$9,662.93","$13,804.18",240,15.3,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,1/23/17,1:41:58 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,6,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,29.265,17.559,29.265,0,$408.69,$438.22,$426.41,$443.07,$402.62,24
203,58663,58680,108,4.3,$160.18,0.2,4,$149.00,5,$186.25,5,186.25,5,$186.25,1,3,$50.00,$0.00,$24.03,$14.42,$24.03,0,$0.00,$410.28,$586.11,2.5,$118.13,$304.38,$528.40,$754.86,1.5,$70.88,$257.13,$481.15,$687.36,2.5,$137.50,$323.75,$547.78,$782.54,5.6,$264.60,1,$264.60,$378.00,0,5.6,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,1/24/17,11:10:17 AM,Joe Schroeder,Joe Schroeder,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.645,0.387,0.645,150,$410.28,$528.40,$481.15,$547.78,$264.60,1
205,58962,58999,120,2,$74.50,0.1,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,8,$50.00,$0.00,$11.18,$6.71,$11.18,0,$0.00,$135.68,$193.82,2.5,$118.13,$192.63,$253.80,$362.57,1.5,$70.88,$145.38,$206.55,$295.07,2.5,$137.50,$212.00,$273.18,$390.25,2.3,$108.68,0,$108.68,$155.25,0,2.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/3/17,10:05:52 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,0.18,0.3,0,$135.68,$253.80,$206.55,$273.17,$108.67,1
206,58962,59002,115,1.9,$70.78,0.1,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,5,$50.00,$0.00,$10.62,$6.37,$10.62,0,$0.00,$135.12,$193.02,2.5,$118.13,$192.63,$253.24,$361.77,1.5,$70.88,$145.38,$205.99,$294.27,2.5,$137.50,$212.00,$272.62,$389.45,2.3,$108.68,0,$108.68,$155.25,0,2.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/3/17,10:57:08 AM,Joe Schroeder,Joe Schroeder,Paul Moyers,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.285,0.171,0.285,0,$135.12,$253.24,$205.99,$272.62,$108.67,1
215,59220,59245,539,9,$335.25,0.4,9,$335.25,10,$372.50,10,372.5,11,$409.75,1,46,$50.00,$12.96,$50.29,$30.17,$50.29,0,$0.00,$465.63,$665.19,2.5,$118.13,$490.63,$583.76,$833.94,1.5,$70.88,$443.38,$536.51,$766.44,2.5,$137.50,$510.00,$603.13,$861.62,10.8,$430.30,1,$430.30,"$1,586.14",8,2.8,$50.00,$75.00,$0.00,$420.00,$25.00,$0.00,$0.00,2/14/17,8:38:34 AM,Joe Schroeder,Joe Schroeder,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.35,0.81,1.35,0,$465.63,$583.76,$536.51,$603.13,"$1,110.30",1
250,59294,59404 HR Supervisor Final,573,9.6,$357.60,0.4,10,$372.50,11,$409.75,11,409.75,12,$447.00,2,47,$50.00,$0.00,$53.64,$32.18,$53.64,0,$0.00,$550.64,$786.63,5,$236.25,$683.25,$786.89,"$1,124.13",3,$141.75,$588.75,$692.39,$989.13,5,$275.00,$722.00,$825.64,"$1,179.49",13.4,$553.15,2,$553.15,$790.21,8,5.4,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/6/17,7:39:36 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1.44,0.864,1.44,0,$550.64,$786.89,$692.39,$825.64,$553.15,1
251,59294,59404 Operations Rev1,1629,32.2,"$1,199.45",1.3,34,"$1,266.50",38,"$1,415.50",37,1378.25,39,"$1,452.75",2,179,$100.00,$3.24,$179.92,$107.95,$179.92,0,$0.00,"$2,035.91","$2,908.44",5,$236.25,"$1,689.00","$2,272.16","$3,245.94",3,$141.75,"$1,594.50","$2,177.66","$3,110.94",5,$275.00,"$1,727.75","$2,310.91","$3,301.30",43.8,"$1,749.55",3,"$1,749.55","$2,499.36",32,11.8,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/6/17,7:49:02 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.83,2.898,4.83,300,$339.32,$378.69,$362.94,$385.15,$291.59,6
219,59294,59404HR,2387,39.8,"$1,482.55",1.6,41,"$1,527.25",47,"$1,750.75",45,1676.25,48,"$1,788.00",6,192,$100.00,$6.48,$222.38,$133.43,$222.38,0,$0.00,"$2,079.61","$2,970.88",15,$708.75,"$2,459.50","$2,788.36","$3,983.38",9,$425.25,"$2,176.00","$2,504.86","$3,578.38",15,$825.00,"$2,575.75","$2,904.61","$4,149.45",53,"$2,024.25",7,"$2,024.25","$2,891.79",48,5,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$0.00,2/21/17,1:42:26 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,2,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.97,3.582,5.97,0,$693.20,$929.45,$834.95,$968.20,$674.75,3
249,59294,59404HR Rev1,2441,40.7,"$1,516.08",1.6,42,"$1,564.50",48,"$1,788.00",46,1713.5,49,"$1,825.25",3,210,$100.00,$6.48,$227.41,$136.45,$227.41,0,$0.00,"$2,159.14","$3,084.49",7.5,$354.38,"$2,179.63","$2,513.52","$3,590.74",4.5,$212.63,"$2,037.88","$2,371.77","$3,388.24",7.5,$412.50,"$2,237.75","$2,571.64","$3,673.77",55.1,"$2,123.48",3,"$2,123.48","$3,033.54",48,7.099998,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/6/17,7:34:37 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6.105,3.663,6.105,0,"$2,159.14","$2,513.52","$2,371.77","$2,571.64","$2,123.47",1
218,59294,59404operations,2097,35,"$1,303.75",1.4,36,"$1,341.00",42,"$1,564.50",40,1490,42,"$1,564.50",3,219,$100.00,$0.00,$195.56,$117.34,$195.56,0,$0.00,"$1,860.06","$2,657.23",7.5,$354.38,"$1,918.88","$2,214.44","$3,163.48",4.5,$212.63,"$1,777.13","$2,072.69","$2,960.98",7.5,$412.50,"$1,977.00","$2,272.56","$3,246.52",47.3,"$1,834.93",3,"$1,834.93","$2,621.32",40,7.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$0.00,2/21/17,1:34:32 PM,Joe Schroeder,Joe Schroeder,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.25,3.15,5.25,0,"$1,860.06","$2,214.44","$2,072.69","$2,272.56","$1,834.92",1
220,49489,59490,606,10.1,$376.23,0.4,10,$372.50,12,$447.00,12,447,12,$447.00,2,52,$50.00,$0.00,$56.43,$33.86,$56.43,0,$0.00,$553.43,$790.62,5,$236.25,$683.25,$789.68,"$1,128.12",3,$141.75,$588.75,$695.18,$993.12,5,$275.00,$722.00,$828.43,"$1,183.48",13.5,$557.88,2,$557.88,$796.96,8,5.5,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,2/23/17,12:28:40 PM,Joe Schroeder,Joe Schroeder,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.515,0.909,1.515,0,$553.43,$789.68,$695.18,$828.43,$557.88,1
222,59490,59490 opt,386,6.4,$238.40,0.3,7,$260.75,8,$298.00,7,260.75,8,$298.00,1,22,$50.00,$0.00,$35.76,$21.46,$35.76,0,$0.00,$383.76,$548.23,2.5,$118.13,$416.13,$501.89,$716.98,1.5,$70.88,$368.88,$454.64,$649.48,2.5,$137.50,$435.50,$521.26,$744.66,9,$345.25,1,$345.25,$493.21,8,1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/24/17,12:31:40 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96,0.576,0.96,0,$383.76,$501.89,$454.64,$521.26,$345.25,1
221,59512,59537,606,10.1,$376.23,0.4,10,$372.50,12,$447.00,12,447,12,$447.00,2,52,$50.00,$0.00,$56.43,$33.86,$56.43,0,$0.00,$553.43,$790.62,5,$236.25,$683.25,$789.68,"$1,128.12",3,$141.75,$588.75,$695.18,$993.12,5,$275.00,$722.00,$828.43,"$1,183.48",13.5,$557.88,2,$557.88,$796.96,8,5.5,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$0.00,2/24/17,12:22:17 PM,Joe Schroeder,Paul Moyers,Melanie Browning,Pam Sebrey,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.515,0.909,1.515,0,$553.43,$789.68,$695.18,$828.43,$557.88,1
224,59422,59567,1738,33,"$1,229.25",1.3,34,"$1,266.50",39,"$1,452.75",38,1415.5,40,"$1,490.00",2,136,$100.00,$0.00,$184.39,$110.63,$184.39,0,$0.00,"$1,737.14","$2,481.63",5,$236.25,"$1,689.00","$1,973.39","$2,819.13",3,$141.75,"$1,594.50","$1,878.89","$2,684.13",5,$275.00,"$1,727.75","$2,012.14","$2,874.48",44,"$1,759.00",3,"$1,759.00","$2,512.86",32,12,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$0.00,2/27/17,11:42:14 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Pam Sebrey,0,0,0,0,0,240,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.95,2.97,4.95,0,"$1,737.14","$1,973.39","$1,878.89","$2,012.14","$1,759.00",1
223,59422,59567 OPT,1870,35.2,"$1,311.20",1.4,37,"$1,378.25",42,"$1,564.50",40,1490,43,"$1,601.75",3,158,$100.00,$0.00,$196.68,$118.01,$196.68,0,$0.00,"$1,861.18","$2,658.83",7.5,$354.38,"$1,918.88","$2,215.56","$3,165.08",4.5,$212.63,"$1,777.13","$2,073.81","$2,962.58",7.5,$412.50,"$1,977.00","$2,273.68","$3,248.12",47.3,"$1,834.93",3,"$1,834.93","$2,621.32",40,7.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$0.00,2/27/17,11:33:18 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Pam Sebrey,0,0,0,0,0,240,$0.00,2,2,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.280001,3.168,5.280001,0,"$1,861.18","$2,215.56","$2,073.81","$2,273.68","$1,834.92",1
225,59583,59656,548,9.1,$338.98,0.4,10,$372.50,11,$409.75,10,372.5,11,$409.75,1,32,$50.00,$19.44,$50.85,$30.51,$50.85,0,$0.00,$530.04,$757.19,2.5,$118.13,$527.88,$648.16,$925.94,1.5,$70.88,$480.63,$600.91,$858.44,2.5,$137.50,$547.25,$667.54,$953.62,12.4,$505.90,2,$505.90,$722.71,8,4.4,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,3/1/17,10:11:34 AM,Joe Schroeder,Joe Schroeder,Melanie Browning,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.365,0.8190001,1.365,0,$530.04,$648.16,$600.91,$667.54,$505.90,1
